#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PLEK	TP53	9606.ENSP00000234313	9606.ENSP00000269305	0	0	0	0	0	0	0	0.418	0.418
PLEK	TNF	9606.ENSP00000234313	9606.ENSP00000398698	0	0	0	0	0.267	0	0	0.336	0.492
PLEK	PTPRC	9606.ENSP00000234313	9606.ENSP00000411355	0	0	0	0	0.446	0	0	0.244	0.563
PLEK	SRC	9606.ENSP00000234313	9606.ENSP00000362680	0	0	0	0	0.047	0	0	0.877	0.877
PLEK2	TP53	9606.ENSP00000216446	9606.ENSP00000269305	0	0	0	0	0	0	0	0.418	0.418
PLEK2	SRC	9606.ENSP00000216446	9606.ENSP00000362680	0	0	0	0	0.042	0	0	0.868	0.868
PTPRC	STAT3	9606.ENSP00000411355	9606.ENSP00000264657	0	0	0	0	0.112	0.052	0	0.630	0.662
PTPRC	TP53	9606.ENSP00000411355	9606.ENSP00000269305	0	0	0	0	0.086	0	0	0.605	0.624
PTPRC	STAT5B	9606.ENSP00000411355	9606.ENSP00000293328	0	0	0	0	0.095	0.052	0	0.591	0.619
PTPRC	STAT6	9606.ENSP00000411355	9606.ENSP00000300134	0	0	0	0	0.126	0.052	0	0.492	0.543
PTPRC	STAT5A	9606.ENSP00000411355	9606.ENSP00000341208	0	0	0	0	0.162	0.052	0	0.590	0.646
PTPRC	STAT4	9606.ENSP00000411355	9606.ENSP00000351255	0	0	0	0	0.183	0.052	0	0.354	0.456
PTPRC	STAT1	9606.ENSP00000411355	9606.ENSP00000354394	0	0	0	0	0.156	0.052	0	0.729	0.764
PTPRC	SRC	9606.ENSP00000411355	9606.ENSP00000362680	0	0	0	0	0.103	0.333	0	0.512	0.683
PTPRC	TNF	9606.ENSP00000411355	9606.ENSP00000398698	0	0	0	0	0.180	0	0	0.804	0.833
SRC	STAT3	9606.ENSP00000362680	9606.ENSP00000264657	0	0	0	0	0.091	0.841	0.900	0.996	0.999
SRC	TP53	9606.ENSP00000362680	9606.ENSP00000269305	0	0	0	0	0.067	0.292	0	0.839	0.884
SRC	STAT5B	9606.ENSP00000362680	9606.ENSP00000293328	0	0	0	0	0.068	0.096	0.500	0.791	0.900
SRC	STAT6	9606.ENSP00000362680	9606.ENSP00000300134	0	0	0	0	0.086	0.096	0	0.525	0.573
SRC	STAT2	9606.ENSP00000362680	9606.ENSP00000315768	0	0	0	0	0.115	0.096	0	0.464	0.534
SRC	STAT5A	9606.ENSP00000362680	9606.ENSP00000341208	0	0	0	0	0.098	0.096	0.500	0.785	0.900
SRC	STAT4	9606.ENSP00000362680	9606.ENSP00000351255	0	0	0	0	0.064	0.096	0	0.393	0.441
SRC	STAT1	9606.ENSP00000362680	9606.ENSP00000354394	0	0	0	0	0.092	0.646	0.500	0.649	0.936
SRC	XIAP	9606.ENSP00000362680	9606.ENSP00000360242	0	0	0	0	0.042	0.092	0	0.454	0.483
SRC	TNF	9606.ENSP00000362680	9606.ENSP00000398698	0	0	0	0	0.098	0.057	0	0.897	0.904
STAT1	STAT3	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0.064	0.947	0.192	0.874	0.900	0.982	0.999
STAT1	TP53	9606.ENSP00000354394	9606.ENSP00000269305	0	0	0	0	0.058	0	0	0.777	0.781
STAT1	STAT5B	9606.ENSP00000354394	9606.ENSP00000293328	0	0	0	0.732	0.090	0	0.650	0.879	0.958
STAT1	STAT6	9606.ENSP00000354394	9606.ENSP00000300134	0	0	0.104	0.625	0.063	0	0.650	0.633	0.877
STAT1	STAT2	9606.ENSP00000354394	9606.ENSP00000315768	0	0	0.075	0.884	0.662	0.886	0.900	0.985	0.999
STAT1	STAT5A	9606.ENSP00000354394	9606.ENSP00000341208	0	0	0	0.722	0.115	0.387	0.650	0.858	0.969
STAT1	STAT4	9606.ENSP00000354394	9606.ENSP00000351255	0	0	0.066	0.943	0.081	0.535	0.900	0.888	0.994
STAT1	XIAP	9606.ENSP00000354394	9606.ENSP00000360242	0	0	0	0	0.057	0.066	0	0.391	0.418
STAT1	TNF	9606.ENSP00000354394	9606.ENSP00000398698	0	0	0	0	0.121	0	0	0.864	0.875
STAT1	XAF1	9606.ENSP00000354394	9606.ENSP00000354822	0	0	0	0	0.763	0.096	0.500	0.432	0.931
STAT2	STAT3	9606.ENSP00000315768	9606.ENSP00000264657	0	0	0.085	0.862	0.135	0.301	0.650	0.800	0.954
STAT2	TP53	9606.ENSP00000315768	9606.ENSP00000269305	0	0	0	0	0.065	0	0	0.407	0.422
STAT2	STAT5B	9606.ENSP00000315768	9606.ENSP00000293328	0	0	0.102	0.645	0.085	0	0.650	0.637	0.881
STAT2	STAT6	9606.ENSP00000315768	9606.ENSP00000300134	0	0	0.129	0.601	0.117	0.292	0.900	0.873	0.991
STAT2	TNF	9606.ENSP00000315768	9606.ENSP00000398698	0	0	0	0	0.108	0	0	0.535	0.567
STAT2	XAF1	9606.ENSP00000315768	9606.ENSP00000354822	0	0	0	0	0.491	0.096	0.500	0.327	0.824
STAT2	STAT5A	9606.ENSP00000315768	9606.ENSP00000341208	0	0	0.106	0.638	0.116	0	0.650	0.570	0.865
STAT2	STAT4	9606.ENSP00000315768	9606.ENSP00000351255	0	0	0.061	0.876	0.050	0	0.900	0.475	0.946
STAT3	XIAP	9606.ENSP00000264657	9606.ENSP00000360242	0	0	0	0	0.090	0.066	0	0.607	0.637
STAT3	STAT6	9606.ENSP00000264657	9606.ENSP00000300134	0	0	0.105	0.631	0.163	0.101	0.700	0.577	0.899
STAT3	TNF	9606.ENSP00000264657	9606.ENSP00000398698	0	0	0	0	0.070	0	0.500	0.881	0.939
STAT3	STAT4	9606.ENSP00000264657	9606.ENSP00000351255	0	0	0.063	0.933	0.069	0	0.900	0.735	0.973
STAT3	TP53	9606.ENSP00000264657	9606.ENSP00000269305	0	0	0	0	0.063	0.164	0.800	0.970	0.994
STAT3	STAT5A	9606.ENSP00000264657	9606.ENSP00000341208	0	0	0	0.738	0.181	0	0.900	0.974	0.997
STAT3	STAT5B	9606.ENSP00000264657	9606.ENSP00000293328	0	0	0	0.742	0.175	0.387	0.900	0.968	0.998
STAT4	STAT5B	9606.ENSP00000351255	9606.ENSP00000293328	0	0	0	0.746	0.049	0	0.650	0.523	0.827
STAT4	STAT6	9606.ENSP00000351255	9606.ENSP00000300134	0	0	0	0.653	0.056	0	0.900	0.346	0.932
STAT4	STAT5A	9606.ENSP00000351255	9606.ENSP00000341208	0	0	0	0.729	0.056	0	0.650	0.532	0.832
STAT4	TNF	9606.ENSP00000351255	9606.ENSP00000398698	0	0	0	0	0.113	0	0	0.713	0.734
STAT5A	TP53	9606.ENSP00000341208	9606.ENSP00000269305	0	0	0	0	0.051	0	0	0.753	0.755
STAT5A	STAT5B	9606.ENSP00000341208	9606.ENSP00000293328	0	0	0.048	0.985	0.252	0.312	0.900	0.127	0.949
STAT5A	STAT6	9606.ENSP00000341208	9606.ENSP00000300134	0	0	0.103	0.842	0.126	0	0.650	0.802	0.938
STAT5A	TNF	9606.ENSP00000341208	9606.ENSP00000398698	0	0	0	0	0.149	0	0	0.629	0.671
STAT5B	TP53	9606.ENSP00000293328	9606.ENSP00000269305	0	0	0	0	0.048	0	0	0.726	0.728
STAT5B	TNF	9606.ENSP00000293328	9606.ENSP00000398698	0	0	0	0	0.087	0	0	0.619	0.637
STAT5B	STAT6	9606.ENSP00000293328	9606.ENSP00000300134	0	0	0.102	0.844	0.114	0	0.650	0.757	0.923
STAT6	TP53	9606.ENSP00000300134	9606.ENSP00000269305	0	0	0	0	0.061	0.230	0.500	0.519	0.803
STAT6	TNF	9606.ENSP00000300134	9606.ENSP00000398698	0	0	0	0	0.107	0	0	0.766	0.782
TNF	TP53	9606.ENSP00000398698	9606.ENSP00000269305	0	0	0	0	0	0	0	0.865	0.865
TNF	XIAP	9606.ENSP00000398698	9606.ENSP00000360242	0	0	0	0	0.055	0	0.500	0.810	0.902
TP53	XAF1	9606.ENSP00000269305	9606.ENSP00000354822	0	0	0	0	0.051	0.292	0	0.694	0.776
TP53	XIAP	9606.ENSP00000269305	9606.ENSP00000360242	0	0	0	0	0.055	0	0	0.834	0.836
XAF1	XIAP	9606.ENSP00000354822	9606.ENSP00000360242	0	0	0	0	0.054	0.796	0	0.997	0.999
