#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PIK3R1	TGFBR2	9606.ENSP00000428056	9606.ENSP00000351905	0	0	0	0	0	0.648	0	0	0.648
PIK3R1	SOS1	9606.ENSP00000428056	9606.ENSP00000384675	0	0	0	0	0	0.613	0.500	0	0.798
PIK3R1	SHC1	9606.ENSP00000428056	9606.ENSP00000401303	0	0	0	0	0	0.878	0.400	0	0.924
PIK3R1	RAF1	9606.ENSP00000428056	9606.ENSP00000401888	0	0	0	0	0	0.263	0.900	0	0.923
PIK3R1	TGFBR1	9606.ENSP00000428056	9606.ENSP00000447297	0	0	0	0	0	0.536	0	0	0.536
PIK3R1	PTPN11	9606.ENSP00000428056	9606.ENSP00000489597	0	0	0	0	0	0.880	0.900	0	0.987
PIK3R2	SOS1	9606.ENSP00000222254	9606.ENSP00000384675	0	0	0	0	0	0	0.500	0	0.499
PIK3R2	SHC1	9606.ENSP00000222254	9606.ENSP00000401303	0	0	0	0	0	0.342	0.400	0	0.588
PIK3R2	TGFBR2	9606.ENSP00000222254	9606.ENSP00000351905	0	0	0	0	0	0.745	0	0	0.745
PIK3R2	RAF1	9606.ENSP00000222254	9606.ENSP00000401888	0	0	0	0	0	0.093	0.900	0	0.905
PIK3R2	PTPN11	9606.ENSP00000222254	9606.ENSP00000489597	0	0	0	0	0	0.443	0.900	0	0.942
PIK3R2	PIK3R3	9606.ENSP00000222254	9606.ENSP00000262741	0	0	0	0.971	0	0.835	0.900	0	0.982
PIK3R3	SHC1	9606.ENSP00000262741	9606.ENSP00000401303	0	0	0	0	0	0.084	0.400	0	0.426
PIK3R3	TGFBR2	9606.ENSP00000262741	9606.ENSP00000351905	0	0	0	0	0	0.640	0	0	0.640
PIK3R3	RAF1	9606.ENSP00000262741	9606.ENSP00000401888	0	0	0	0	0	0.093	0.900	0	0.905
PIK3R3	PTPN11	9606.ENSP00000262741	9606.ENSP00000489597	0	0	0	0	0	0.195	0.900	0	0.916
POLK	TP53	9606.ENSP00000241436	9606.ENSP00000269305	0	0	0	0	0	0.168	0.900	0	0.913
PTPN11	SOS2	9606.ENSP00000489597	9606.ENSP00000216373	0	0	0	0	0	0.160	0.900	0	0.912
PTPN11	STAT5B	9606.ENSP00000489597	9606.ENSP00000293328	0	0	0	0	0	0.315	0.800	0	0.857
PTPN11	RUNX1	9606.ENSP00000489597	9606.ENSP00000300305	0	0	0	0	0	0	0.900	0	0.900
PTPN11	SMAD3	9606.ENSP00000489597	9606.ENSP00000332973	0	0	0	0	0	0.068	0.500	0	0.514
PTPN11	STAT5A	9606.ENSP00000489597	9606.ENSP00000341208	0	0	0	0	0	0.526	0.800	0	0.901
PTPN11	SOS1	9606.ENSP00000489597	9606.ENSP00000384675	0	0	0	0	0	0.994	0.900	0	0.999
PTPN11	SHC1	9606.ENSP00000489597	9606.ENSP00000401303	0	0	0	0.555	0	0.201	0.800	0	0.833
RAF1	RB1	9606.ENSP00000401888	9606.ENSP00000267163	0	0	0	0	0	0.785	0	0	0.785
RAF1	RELA	9606.ENSP00000401888	9606.ENSP00000384273	0	0	0	0	0	0.098	0.900	0	0.905
RB1	TP53	9606.ENSP00000267163	9606.ENSP00000269305	0	0	0	0	0	0.510	0	0	0.510
RELA	TP53	9606.ENSP00000384273	9606.ENSP00000269305	0	0	0	0	0	0.450	0	0	0.450
SHC1	SOS2	9606.ENSP00000401303	9606.ENSP00000216373	0	0	0	0	0	0.430	0.900	0	0.940
SHC1	SHC2	9606.ENSP00000401303	9606.ENSP00000264554	0	0	0	0.919	0	0.234	0.400	0	0.520
SHC1	STAT5A	9606.ENSP00000401303	9606.ENSP00000341208	0	0	0	0	0	0.624	0	0	0.624
SHC1	SHC3	9606.ENSP00000401303	9606.ENSP00000364995	0	0	0	0.918	0	0	0.400	0	0.400
SHC1	SOS1	9606.ENSP00000401303	9606.ENSP00000384675	0	0	0	0	0	0.895	0.900	0	0.989
SHC2	SOS2	9606.ENSP00000264554	9606.ENSP00000216373	0	0	0	0	0	0.067	0.900	0	0.902
SHC2	SHC3	9606.ENSP00000264554	9606.ENSP00000364995	0	0	0	0.906	0	0	0.400	0	0.400
SHC2	SOS1	9606.ENSP00000264554	9606.ENSP00000384675	0	0	0	0	0	0.067	0.900	0	0.902
SHC3	SOS2	9606.ENSP00000364995	9606.ENSP00000216373	0	0	0	0	0	0.091	0.900	0	0.905
SHC3	SHC4	9606.ENSP00000364995	9606.ENSP00000329668	0	0	0	0.900	0	0.479	0	0	0.479
SHC3	SOS1	9606.ENSP00000364995	9606.ENSP00000384675	0	0	0	0	0	0.092	0.900	0	0.905
SHC4	SOS2	9606.ENSP00000329668	9606.ENSP00000216373	0	0	0	0	0	0.067	0.900	0	0.902
SHC4	SOS1	9606.ENSP00000329668	9606.ENSP00000384675	0	0	0	0	0	0.067	0.900	0	0.902
SMAD3	TGFB1	9606.ENSP00000332973	9606.ENSP00000221930	0	0	0	0	0	0.178	0.500	0	0.571
SMAD3	TP53	9606.ENSP00000332973	9606.ENSP00000269305	0	0	0	0	0	0.469	0	0	0.469
SMAD3	TGFBR2	9606.ENSP00000332973	9606.ENSP00000351905	0	0	0	0	0	0.091	0.900	0	0.905
SMAD3	SMAD4	9606.ENSP00000332973	9606.ENSP00000341551	0	0	0	0.864	0	0.999	0.900	0	0.999
SMAD3	TGFBR1	9606.ENSP00000332973	9606.ENSP00000447297	0	0	0	0	0	0.658	0.900	0	0.964
SMAD4	TGFB1	9606.ENSP00000341551	9606.ENSP00000221930	0	0	0	0	0	0.095	0.500	0	0.528
SMAD4	TGFBR2	9606.ENSP00000341551	9606.ENSP00000351905	0	0	0	0	0	0.091	0.900	0	0.905
SMAD4	TGFBR1	9606.ENSP00000341551	9606.ENSP00000447297	0	0	0	0	0	0.535	0.900	0	0.951
SOS1	SOS2	9606.ENSP00000384675	9606.ENSP00000216373	0	0	0	0.972	0	0	0.900	0	0.900
STAT5A	STAT5B	9606.ENSP00000341208	9606.ENSP00000293328	0	0	0	0.985	0	0.312	0.900	0	0.928
TGFB1	TGFB3	9606.ENSP00000221930	9606.ENSP00000238682	0	0	0	0.907	0	0	0.900	0	0.900
TGFB1	TGFBR1	9606.ENSP00000221930	9606.ENSP00000447297	0	0	0	0	0	0.979	0.900	0	0.997
TGFB1	TGFBR2	9606.ENSP00000221930	9606.ENSP00000351905	0	0	0	0	0	0.986	0.900	0	0.998
TGFB3	TGFBR1	9606.ENSP00000238682	9606.ENSP00000447297	0	0	0	0	0	0.962	0.900	0	0.996
TGFB3	TGFBR2	9606.ENSP00000238682	9606.ENSP00000351905	0	0	0	0	0	0.984	0.900	0	0.998
TGFBR1	TGFBR2	9606.ENSP00000447297	9606.ENSP00000351905	0	0	0	0.781	0	0.986	0.900	0	0.998
